marking, episode: 12300, score: 200.0, mean_score: 243.00, std_score: 234.20
marking, episode: 12400, score: 0.0, mean_score: 218.50, std_score: 213.15
marking, episode: 12500, score: 0.0, mean_score: 193.50, std_score: 216.99
marking, episode: 12600, score: 200.0, mean_score: 223.50, std_score: 218.11
marking, episode: 12700, score: 0.0, mean_score: 211.50, std_score: 222.69
marking, episode: 12800, score: 100.0, mean_score: 250.50, std_score: 270.23
marking, episode: 12900, score: 200.0, mean_score: 221.00, std_score: 207.87
marking, episode: 13000, score: 350.0, mean_score: 175.50, std_score: 204.63
marking, episode: 13100, score: 0.0, mean_score: 183.00, std_score: 195.48
marking, episode: 13200, score: 0.0, mean_score: 204.50, std_score: 243.22
marking, episode: 13300, score: 100.0, mean_score: 208.00, std_score: 218.94
marking, episode: 13400, score: 0.0, mean_score: 211.50, std_score: 240.30
marking, episode: 13500, score: 600.0, mean_score: 252.00, std_score: 250.39
marking, episode: 13600, score: 350.0, mean_score: 189.00, std_score: 209.59
marking, episode: 13700, score: 300.0, mean_score: 207.00, std_score: 211.19
marking, episode: 13800, score: 100.0, mean_score: 226.00, std_score: 239.53
marking, episode: 13900, score: 0.0, mean_score: 234.50, std_score: 231.81
marking, episode: 14000, score: 0.0, mean_score: 223.00, std_score: 265.75
marking, episode: 14100, score: 0.0, mean_score: 164.50, std_score: 187.26
marking, episode: 14200, score: 250.0, mean_score: 200.50, std_score: 209.10
marking, episode: 14300, score: 100.0, mean_score: 245.00, std_score: 239.01
marking, episode: 14400, score: 450.0, mean_score: 203.00, std_score: 222.02
marking, episode: 14500, score: 100.0, mean_score: 208.50, std_score: 214.60
marking, episode: 14600, score: 500.0, mean_score: 170.50, std_score: 195.72
marking, episode: 14700, score: 600.0, mean_score: 232.00, std_score: 217.20
marking, episode: 14800, score: 450.0, mean_score: 187.00, std_score: 192.56
marking, episode: 14900, score: 100.0, mean_score: 206.00, std_score: 217.17
marking, episode: 15000, score: 100.0, mean_score: 259.00, std_score: 294.57
marking, episode: 15100, score: 0.0, mean_score: 219.50, std_score: 313.92
marking, episode: 15200, score: 0.0, mean_score: 196.50, std_score: 205.70
marking, episode: 15300, score: 250.0, mean_score: 205.50, std_score: 235.04
marking, episode: 15400, score: 250.0, mean_score: 209.50, std_score: 217.91
marking, episode: 15500, score: 250.0, mean_score: 180.50, std_score: 179.01
marking, episode: 15600, score: 600.0, mean_score: 244.00, std_score: 222.18
marking, episode: 15700, score: 100.0, mean_score: 215.50, std_score: 237.45
marking, episode: 15800, score: 100.0, mean_score: 241.50, std_score: 245.46
marking, episode: 15900, score: 200.0, mean_score: 221.00, std_score: 207.14
marking, episode: 16000, score: 100.0, mean_score: 202.00, std_score: 209.75
marking, episode: 16100, score: 100.0, mean_score: 200.50, std_score: 204.76
marking, episode: 16200, score: 250.0, mean_score: 195.00, std_score: 206.94
marking, episode: 16300, score: 250.0, mean_score: 208.50, std_score: 225.28
marking, episode: 16400, score: 0.0, mean_score: 182.00, std_score: 221.87
marking, episode: 16500, score: 500.0, mean_score: 241.50, std_score: 222.72
marking, episode: 16600, score: 0.0, mean_score: 219.50, std_score: 224.26
marking, episode: 16700, score: 250.0, mean_score: 248.50, std_score: 249.04
marking, episode: 16800, score: 500.0, mean_score: 276.50, std_score: 306.47
marking, episode: 16900, score: 500.0, mean_score: 213.50, std_score: 211.41
marking, episode: 17000, score: 0.0, mean_score: 183.50, std_score: 207.61
marking, episode: 17100, score: 300.0, mean_score: 209.00, std_score: 208.37
marking, episode: 17200, score: 250.0, mean_score: 258.00, std_score: 290.49
marking, episode: 17300, score: 0.0, mean_score: 219.00, std_score: 207.58
marking, episode: 17400, score: 0.0, mean_score: 207.00, std_score: 222.38
marking, episode: 17500, score: 250.0, mean_score: 220.50, std_score: 202.50
marking, episode: 17600, score: 0.0, mean_score: 211.00, std_score: 240.58
marking, episode: 17700, score: 0.0, mean_score: 202.00, std_score: 218.39
marking, episode: 17800, score: 0.0, mean_score: 178.00, std_score: 187.79
marking, episode: 17900, score: 0.0, mean_score: 182.00, std_score: 181.18
marking, episode: 18000, score: 200.0, mean_score: 211.50, std_score: 232.90
marking, episode: 18100, score: 0.0, mean_score: 203.50, std_score: 215.78
marking, episode: 18200, score: 0.0, mean_score: 237.50, std_score: 243.14
marking, episode: 18300, score: 200.0, mean_score: 225.50, std_score: 251.94
marking, episode: 18400, score: 100.0, mean_score: 214.00, std_score: 192.23
marking, episode: 18500, score: 0.0, mean_score: 198.00, std_score: 216.79
marking, episode: 18600, score: 100.0, mean_score: 217.00, std_score: 220.71
marking, episode: 18700, score: 0.0, mean_score: 206.50, std_score: 220.87
marking, episode: 18800, score: 100.0, mean_score: 215.50, std_score: 215.72
marking, episode: 18900, score: 350.0, mean_score: 190.50, std_score: 220.65
marking, episode: 19000, score: 350.0, mean_score: 183.00, std_score: 186.71
marking, episode: 19100, score: 100.0, mean_score: 222.50, std_score: 226.43
marking, episode: 19200, score: 450.0, mean_score: 190.50, std_score: 205.75
marking, episode: 19300, score: 0.0, mean_score: 185.00, std_score: 215.81
marking, episode: 19400, score: 0.0, mean_score: 202.00, std_score: 217.94
marking, episode: 19500, score: 250.0, mean_score: 240.00, std_score: 288.70
marking, episode: 19600, score: 0.0, mean_score: 209.00, std_score: 226.65
marking, episode: 19700, score: 100.0, mean_score: 236.50, std_score: 240.40
marking, episode: 19800, score: 0.0, mean_score: 268.00, std_score: 259.67
marking, episode: 19900, score: 500.0, mean_score: 222.50, std_score: 274.53
marking, episode: 20000, score: 0.0, mean_score: 227.50, std_score: 297.10
marking, episode: 20100, score: 0.0, mean_score: 204.00, std_score: 202.32
marking, episode: 20200, score: 100.0, mean_score: 195.00, std_score: 204.63
marking, episode: 20300, score: 200.0, mean_score: 245.00, std_score: 299.96
marking, episode: 20400, score: 600.0, mean_score: 206.50, std_score: 206.84
marking, episode: 20500, score: 0.0, mean_score: 166.00, std_score: 195.30
marking, episode: 20600, score: 0.0, mean_score: 245.00, std_score: 296.69
marking, episode: 20700, score: 0.0, mean_score: 211.00, std_score: 204.52
marking, episode: 20800, score: 0.0, mean_score: 181.50, std_score: 278.63
marking, episode: 20900, score: 100.0, mean_score: 206.50, std_score: 213.74
marking, episode: 21000, score: 100.0, mean_score: 224.00, std_score: 222.32
marking, episode: 21100, score: 350.0, mean_score: 215.50, std_score: 196.43
marking, episode: 21200, score: 0.0, mean_score: 219.50, std_score: 249.19
marking, episode: 21300, score: 100.0, mean_score: 185.50, std_score: 214.63
marking, episode: 21400, score: 750.0, mean_score: 189.00, std_score: 236.18
marking, episode: 21500, score: 0.0, mean_score: 235.50, std_score: 258.78
marking, episode: 21600, score: 100.0, mean_score: 249.50, std_score: 209.34
marking, episode: 21700, score: 500.0, mean_score: 268.50, std_score: 364.94
marking, episode: 21800, score: 0.0, mean_score: 210.50, std_score: 222.18
marking, episode: 21900, score: 250.0, mean_score: 222.50, std_score: 254.20
marking, episode: 22000, score: 0.0, mean_score: 187.00, std_score: 234.16
marking, episode: 22100, score: 450.0, mean_score: 200.50, std_score: 195.77
marking, episode: 22200, score: 100.0, mean_score: 233.50, std_score: 234.63
marking, episode: 22300, score: 700.0, mean_score: 245.00, std_score: 276.81
marking, episode: 22400, score: 350.0, mean_score: 203.50, std_score: 235.61
marking, episode: 22500, score: 0.0, mean_score: 185.50, std_score: 208.60
marking, episode: 22600, score: 450.0, mean_score: 180.50, std_score: 219.08
marking, episode: 22700, score: 0.0, mean_score: 230.50, std_score: 224.49
marking, episode: 22800, score: 100.0, mean_score: 204.50, std_score: 231.09
marking, episode: 22900, score: 350.0, mean_score: 258.00, std_score: 218.49
marking, episode: 23000, score: 0.0, mean_score: 197.50, std_score: 205.96
marking, episode: 23100, score: 350.0, mean_score: 196.00, std_score: 219.62
marking, episode: 23200, score: 0.0, mean_score: 225.00, std_score: 230.60
marking, episode: 23300, score: 0.0, mean_score: 229.50, std_score: 233.14
marking, episode: 23400, score: 250.0, mean_score: 235.50, std_score: 283.57
marking, episode: 23500, score: 250.0, mean_score: 213.50, std_score: 231.39
marking, episode: 23600, score: 0.0, mean_score: 245.50, std_score: 236.12
marking, episode: 23700, score: 350.0, mean_score: 195.00, std_score: 223.55
marking, episode: 23800, score: 0.0, mean_score: 244.50, std_score: 233.66
marking, episode: 23900, score: 0.0, mean_score: 242.50, std_score: 214.87
marking, episode: 24000, score: 350.0, mean_score: 186.00, std_score: 201.88
marking, episode: 24100, score: 100.0, mean_score: 227.00, std_score: 221.75
marking, episode: 24200, score: 0.0, mean_score: 214.50, std_score: 248.83
marking, episode: 24300, score: 0.0, mean_score: 214.00, std_score: 232.50
marking, episode: 24400, score: 0.0, mean_score: 186.00, std_score: 189.88
marking, episode: 24500, score: 350.0, mean_score: 236.00, std_score: 245.98
marking, episode: 24600, score: 0.0, mean_score: 256.00, std_score: 247.41
marking, episode: 24700, score: 250.0, mean_score: 224.50, std_score: 200.31
marking, episode: 24800, score: 200.0, mean_score: 225.50, std_score: 311.73
marking, episode: 24900, score: 0.0, mean_score: 220.50, std_score: 222.72
marking, episode: 25000, score: 0.0, mean_score: 204.50, std_score: 227.83
marking, episode: 25100, score: 100.0, mean_score: 223.00, std_score: 213.36
marking, episode: 25200, score: 250.0, mean_score: 207.00, std_score: 235.37
marking, episode: 25300, score: 0.0, mean_score: 177.50, std_score: 187.93
marking, episode: 25400, score: 0.0, mean_score: 163.00, std_score: 202.19
marking, episode: 25500, score: 250.0, mean_score: 210.50, std_score: 225.64
marking, episode: 25600, score: 700.0, mean_score: 224.50, std_score: 240.78
marking, episode: 25700, score: 400.0, mean_score: 243.50, std_score: 225.46
marking, episode: 25800, score: 0.0, mean_score: 209.00, std_score: 211.23
marking, episode: 25900, score: 600.0, mean_score: 319.00, std_score: 300.06
marking, episode: 26000, score: 550.0, mean_score: 228.00, std_score: 252.22
marking, episode: 26100, score: 350.0, mean_score: 196.50, std_score: 228.06
marking, episode: 26200, score: 100.0, mean_score: 233.00, std_score: 227.95
marking, episode: 26300, score: 100.0, mean_score: 224.50, std_score: 252.73
marking, episode: 26400, score: 300.0, mean_score: 216.50, std_score: 222.15
marking, episode: 26500, score: 250.0, mean_score: 244.50, std_score: 239.47
marking, episode: 26600, score: 700.0, mean_score: 231.00, std_score: 252.76
marking, episode: 26700, score: 350.0, mean_score: 194.50, std_score: 210.46
marking, episode: 26800, score: 0.0, mean_score: 200.00, std_score: 211.42
marking, episode: 26900, score: 800.0, mean_score: 198.50, std_score: 227.32
marking, episode: 27000, score: 250.0, mean_score: 211.50, std_score: 208.31
marking, episode: 27100, score: 350.0, mean_score: 192.50, std_score: 205.96
marking, episode: 27200, score: 850.0, mean_score: 205.00, std_score: 228.31
marking, episode: 27300, score: 0.0, mean_score: 237.00, std_score: 237.03
marking, episode: 27400, score: 800.0, mean_score: 197.50, std_score: 238.16
marking, episode: 27500, score: 100.0, mean_score: 220.50, std_score: 218.30
marking, episode: 27600, score: 100.0, mean_score: 175.00, std_score: 191.51
marking, episode: 27700, score: 0.0, mean_score: 237.00, std_score: 242.45
marking, episode: 27800, score: 0.0, mean_score: 239.50, std_score: 244.16
marking, episode: 27900, score: 200.0, mean_score: 232.50, std_score: 234.35
marking, episode: 28000, score: 250.0, mean_score: 222.50, std_score: 228.19
